"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDF2","WDF5","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-10",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-11",,,,"0.33","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-12",,,,"0.08","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-14",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-15",,,,"0.73","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-16",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-17",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-18",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-19",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-20",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-21",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-22",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-23",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-24",,,,"1.80","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-25",,,,"0.85","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-26",,,,"0.02","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-27",,,,"1.04","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-28",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-29",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-11-30",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-01",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-02",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-03",,,,"0.08","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-04",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-05",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-06",,,,"0.02","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-07",,,,"0.10","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-08",,,,"0.01","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-09",,,,"0.01","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-10",,,,"0.02","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-11",,,,"1.64","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-12",,,,"0.07","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-13",,,,"0.02","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-14",,,,"0.37","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-15",,,,"0.01","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-16",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-17",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-18",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-19",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-20",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-21",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-22",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-23",,,,"0.03","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-24",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-25",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-26",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-27",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-28",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-29",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-30",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2022-12-31",,,,"0.00","0.0",,,,,,,,,,,,,,,
"US1TXLM0008","PARIS 4.2 NE, TX US","2023-01-01",,,,"0.00","0.0",,,,,,,,,,,,,,,
"USW00093955","PARIS, TX US","2022-01-01","12.97",,,"0.76",,,"69","26",,"  330","  320",,"23.9","33.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-01-02","14.54",,,"0.00",,,"34","19",,"  320","  310",,"21.0","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-01-03","4.70",,,"0.00",,,"50","20",,"  130",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-01-04","10.74",,,"0.00",,,"58","24",,"  190","  190",,"19.9","28.0",,,,,,
"USW00093955","PARIS, TX US","2022-01-05","8.50",,,"0.00",,,"64","32",,"   20",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-01-06","12.08",,,"0.00",,,"47","25",,"  350","  340",,"17.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-01-07","9.62",,,"0.00",,,"47","22",,"  130",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-08","9.62",,,"0.09",,,"61","42",,"  120",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-01-09","12.53",,,"0.01",,,"65","38",,"  340","  330",,"21.9","30.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-01-10","6.04",,,"0.00",,,"54","28",,"  350",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-11","4.92",,,"0.00",,,"60","27",,"  230","  230",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-01-12","6.93",,,"0.00",,,"63","31",,"  200",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-13","6.49",,,"0.00",,,"73","34",,"  310",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-14","8.50",,,"0.00",,,"66","38",,"  120",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-15","21.70",,,"0.02","0.5","0.0","54","25",,"  330","  330",,"31.1","44.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-01-16","9.62",,,"0.00",,,"49","27",,"  310","  320",,"17.0","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-01-17","5.14",,,"0.00",,,"62","32",,"  120",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-01-18","13.42",,,"0.00",,,"70","37",,"  190","  190",,"25.1","36.0",,,,,,
"USW00093955","PARIS, TX US","2022-01-19","14.99",,,"0.00",,,"65","35",,"  340","  350",,"27.1","35.1",,,,,,
"USW00093955","PARIS, TX US","2022-01-20","15.66",,,"0.00",,,"35","25",,"  350","  350",,"21.9","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-01-21","6.26",,,"0.00",,,"42","18",,"   10",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-01-22","3.80",,,"0.00",,,"48","18",,"   80",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-23","7.16",,,"0.00",,,"64","26",,"  280","  280",,"15.0","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-01-24","7.61",,,"0.00",,,"60","33",,"  210",,,"15.0",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-01-25","9.40",,,"0.00",,,"58","35",,"  360",,,"13.0",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-01-26","7.38",,,"0.00",,,"48","26",,"   90","  100",,"13.0","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-01-27","6.26",,,,,,"54","35",,"  360",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-01-28","10.07",,,"0.00",,,"53","29",,"  320","  340",,"21.9","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-01-29","7.83",,,"0.00",,,"65","24",,"  230","  220",,"17.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-01-30","6.26",,,"0.00",,,"70","34",,"  220",,,"10.1",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-01-31","9.40",,,"0.00",,,"70","38",,"  150","  170",,"19.9","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-02-01","7.38",,,"0.00",,,"61","47",,"  140",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-02-02","12.30",,,"0.69",,,"58","31",,"  330","  350",,"19.9","31.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-03","14.32",,,"0.39",,,"33","22",,"  340","  340",,"18.1","23.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-04","10.51",,,"0.05",,,"34","21",,"  350","  340",,"17.0","21.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-05","5.82",,,"0.00",,,"48","19",,"  190",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-02-06","4.92",,,"0.00",,,"55","24",,"  200",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-02-07","8.05",,,"0.00",,,"56","30",,"  330","  340",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-02-08","8.72",,,"0.00",,,"65","30",,"  210","  230",,"17.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-02-09","5.37",,,"0.00",,,"69","31",,"  320",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-02-10","4.70",,,"0.00",,,"70","37",,"  230",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-02-11","11.86",,,"0.00",,,"75","39",,"  230","  230",,"21.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-02-12","13.42",,,"0.00",,,"54","26",,"   10","  360",,"23.9","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-02-13","5.59",,,"0.00",,,"61","20",,"  300","  270",,"15.0","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-02-14","7.61",,,"0.00",,,"72","30",,"  200","  200",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-02-15","14.32",,,"0.00",,,"71","37",,"  170","  200",,"23.0","32.0",,,,,,
"USW00093955","PARIS, TX US","2022-02-16","14.99",,,"0.06",,,"70","59",,"  180","  180",,"21.9","30.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-17","17.67",,,"0.93",,,"67","31",,"  300","  330",,"28.0","36.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-02-18","5.59",,,"0.00",,,"51","23",,"  340","  340",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-02-19","5.37",,,"0.00",,,"65","31",,"  140",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-02-20","11.63",,,"0.00",,,"68","35",,"  190","  190",,"18.1","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-02-21","9.40",,,"0.04",,,"78","47",,"  220","  210",,"19.9","25.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-22","16.33",,,"1.39",,,"70","30",,"  250","  250",,"31.1","42.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-02-23","13.87",,,"0.02",,,"30","24",,"  350","  360",,"19.9","28.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-24","10.51",,,"0.03",,,"32","23",,"  320","  320",,"16.1","18.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-25","12.08",,,"0.00",,,"39","22",,"   20","  360",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-02-26","6.93",,,"0.11",,,"39","33",,"   50",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-02-27","8.05",,,"0.00",,,"55","30",,"  340","  340",,"15.0","21.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-02-28","3.80",,,"0.00",,,"64","28",,"  300",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-03-01","5.59",,,"0.00",,,"73","35",,"  250",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-03-02","4.47",,,"0.00",,,"77","38",,"  220",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-03-03","4.92",,,"0.00",,,"78","41",,"  170","  170",,"10.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-04","9.40",,,"0.00",,,"78","46",,"  190","  190",,"15.0","23.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-03-05","10.96",,,"0.03",,,"73","60",,"  200","  200",,"23.9","33.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-03-06","13.42",,,"0.22",,,"78","41",,"  320","  190",,"25.1","35.1",,,"    1",,,
"USW00093955","PARIS, TX US","2022-03-07","14.32",,,"0.14",,,"50","34",,"  340","  330",,"21.0","31.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-03-08","6.93",,,"0.00",,,"43","29",,"   70","   70",,"17.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-09","5.82",,,"0.00",,,"59","25",,"   20",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-03-10","6.26",,,"0.14",,,"65","34",,"  130",,,"13.0",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-03-11","17.00",,,"0.01",,,"45","26",,"  340","   10",,"23.0","32.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-03-12","6.26",,,"0.00",,,"55","22",,"  320",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-03-13","11.41",,,"0.00",,,"68","31",,"  150","  170",,"18.1","27.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-14","13.42",,,"0.41",,,"70","44",,"  150","  160",,"21.9","28.0",,,"    1",,,
"USW00093955","PARIS, TX US","2022-03-15","7.83",,,"0.24",,,"67","48",,"  350",,,"17.0",,,,,,,
"USW00093955","PARIS, TX US","2022-03-16","6.04",,,"0.00",,,"76","44",,"  200",,,"13.0",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-03-17","10.96",,,"0.00",,,"77","48",,"  160","  160",,"21.0","25.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-18","18.12",,,"0.00",,,"63","43",,"  310","  290",,"28.0","38.0",,,,,,
"USW00093955","PARIS, TX US","2022-03-19","7.38",,,"0.00",,,"73","36",,"  270","  260",,"17.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-20","10.74",,,"0.00",,,"79","45",,"  140","  160",,"18.1","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-21","15.21",,,"0.89",,,"69","53",,"  130","  130",,"25.9","44.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-03-22","13.65",,,"0.01",,,"59","46",,"  280","  300",,"21.9","31.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-23","14.09",,,"0.00",,,"60","40",,"  290","  300",,"25.9","36.0",,,,,,
"USW00093955","PARIS, TX US","2022-03-24","7.83",,,"0.00",,,"64","33",,"  290","  260",,"16.1","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-25","5.82",,,"0.00",,,"76","40",,"   30","  340",,"10.1","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-26","8.05",,,"0.00",,,"78","44",,"  120","  120",,"21.0","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-27","12.08",,,"0.00",,,"85","49",,"  100","  110",,"16.1","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-03-28","12.97",,,"0.00",,,"83","46",,"  150","  180",,"18.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-29","16.78",,,"0.00",,,"79","66",,"  160","  170",,"23.9","36.9",,,,,,
"USW00093955","PARIS, TX US","2022-03-30","13.65",,,"1.35",,,"73","42",,"  310","  170",,"23.9","38.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-03-31","7.83",,,"0.00",,,"65","37",,"  280","  280",,"18.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-01","9.17",,,"0.00",,,"69","38",,"  110",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-04-02","7.61",,,"0.07",,,"74","49",,"  120","  120",,"29.1","36.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-03","11.41",,,"0.00",,,"83","50",,"  160","  160",,"18.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-04","9.40",,,"0.41",,,"79","58",,"   20","   20",,"25.9","38.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-04-05","8.95",,,"0.17",,,"85","55",,"   60","   70",,"19.9","33.1","    1","    1","    1",,,
"USW00093955","PARIS, TX US","2022-04-06","16.78",,,"0.00",,,"74","53",,"  360","  360",,"28.0","40.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-07","14.09",,,"0.00",,,"65","46",,"  330","  290",,"28.0","40.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-08","13.87",,,"0.00",,,"64","44",,"  290","  290",,"28.0","38.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-09","8.72",,,"0.00",,,"81","35",,"  170","  190",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-10","19.91",,,"0.00",,,"83","59",,"  190","  190",,"29.1","38.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-11","13.42",,,"0.00",,,"85","65",,"  190","  180",,"21.0","30.0",,,"    1",,,
"USW00093955","PARIS, TX US","2022-04-12","14.54",,,"0.00",,,"79","61",,"  150","  170",,"23.0","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-04-13","15.88",,,"0.40",,,"73","50",,"  210","  210",,"28.0","36.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-04-14","7.61",,,"0.00",,,"72","42",,"  130","  130",,"12.1","18.1",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-04-15","12.08",,,"0.00",,,"78","49",,"  190","  190",,"21.0","25.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-16","7.38",,,"0.08",,,"78","59",,"  340",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-04-17","7.61",,,"0.06",,,"67","52",,"  360",,,"13.0",,"    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-04-18","9.62",,,"0.00",,,"72","48",,"  360","   40",,"15.0","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-19","12.97",,,"0.16",,,"71","48",,"  120","  140",,"19.9","30.0",,,"    1",,,
"USW00093955","PARIS, TX US","2022-04-20","13.65",,,"0.23",,,"83","57",,"  180","  190",,"21.9","31.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-04-21","14.32",,,"0.00",,,"81","69",,"  140","  140",,"21.0","28.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-22","14.99",,,"0.00",,,"83","66",,"  150","  170",,"21.0","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-23","17.00",,,"0.00",,,"83","66",,"  170","  170",,"23.0","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-04-24","10.74",,,"0.93",,,"77","64",,"  170","  180",,"16.1","23.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-04-25","11.41",,,"0.88",,,"71","52",,"  360","  360",,"17.0","21.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-04-26","6.04",,,"0.00",,,"72","47",,"   50",,,"10.1",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-04-27","9.40",,,"0.00",,,"75","47",,"  110","  110",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-28","10.51",,,"0.00",,,"80","54",,"  160","  210",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-04-29","13.87",,,"0.00",,,"80","63",,"  180","  170",,"21.9","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-04-30","10.96",,,"0.00",,,"81","59",,"  180","  190",,"21.0","25.9",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-05-01","6.93",,,"0.00",,,"82","52",,"  120","  120",,"14.1","17.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-05-02","13.42",,,"1.29",,,"85","62",,"  180","  350",,"25.1","38.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-05-03","8.05",,,"0.46",,,"64","55",,"  340","  340",,"19.9","35.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-05-04","9.62",,,"0.00",,,"85","60",,"  150","  150",,"16.1","21.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-05-05","10.74",,,"0.77",,,"76","57",,"  180","  220",,"29.1","35.1","    1","    1","    1",,,
"USW00093955","PARIS, TX US","2022-05-06","6.93",,,"0.00",,,"80","54",,"  340","  320",,"12.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-05-07","10.96",,,"0.00",,,"82","58",,"  110","  120",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-08","14.54",,,"0.00",,,"91","69",,"  180","  180",,"23.0","32.0",,,,,,
"USW00093955","PARIS, TX US","2022-05-09","13.87",,,"0.00",,,"89","73",,"  170","  180",,"19.9","25.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-10","12.08",,,"0.00",,,"89","72",,"  170","  170",,"18.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-11","8.50",,,"0.00",,,"88","68",,"  160","  170",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-12","8.50",,,"0.00",,,"89","67",,"  160","  180",,"14.1","17.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-05-13","7.61",,,"0.00",,,"87","64",,"  130",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-05-14","5.82",,,"0.00",,,"92","68",,"  200",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-05-15","9.40",,,"0.00",,,"91","69",,"   50","  200",,"23.9","40.9",,,"    1",,,
"USW00093955","PARIS, TX US","2022-05-16","6.93",,,"0.00",,,"86","65",,"  330","  260",,"16.1","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-05-17","11.86",,,"0.00",,,"89","69",,"  160","  170",,"17.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-18","10.51",,,"0.00",,,"91","68",,"  170","  190",,"18.1","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-05-19","14.32",,,"0.00",,,"90","71",,"  170","  200",,"23.9","36.0",,,,,,
"USW00093955","PARIS, TX US","2022-05-20","16.33",,,"0.00",,,"90","70",,"  180","  200",,"23.0","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-05-21","12.53",,,"0.01",,,"91","59",,"  330","  330",,"19.9","31.1",,,"    1",,,
"USW00093955","PARIS, TX US","2022-05-22","10.74",,,"0.01",,,"63","58",,"  360","  360",,"18.1","23.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-05-23","9.17",,,"0.00",,,"76","58",,"   80","   80",,"16.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-05-24","10.74",,,"1.26",,,"75","62",,"  330","  330",,"18.1","25.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-05-25","10.29",,,"0.06",,,"70","57",,"  250","  260",,"17.0","25.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-05-26","11.18",,,"0.00",,,"81","54",,"  300","  280",,"19.9","31.1",,,,,,
"USW00093955","PARIS, TX US","2022-05-27","4.47",,,"0.00",,,"83","54",,"  350",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-05-28","10.51",,,"0.00",,,"89","60",,"  140","  150",,"18.1","28.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-05-29","14.09",,,"0.00",,,"90","66",,"  160","  180",,"21.9","29.1",,,,,,
"USW00093955","PARIS, TX US","2022-05-30","15.43",,,"0.00",,,"90","71",,"  170","  190",,"27.1","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-05-31","11.86",,,"0.00",,,"92","72",,"  180","  180",,"19.9","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-06-01","6.93",,,"0.00",,,"94","71",,"  360",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-02","9.84",,,"0.84",,,"83","66",,"  350","  350",,"33.1","40.9",,,"    1",,,
"USW00093955","PARIS, TX US","2022-06-03","5.37",,,"0.00",,,"81","67",,"   90",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-04","6.93",,,"0.00",,,"85","65",,"  110",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-06-05","8.95",,,"0.70",,,"86","64",,"  340","  340",,"32.0","48.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-06-06","10.07",,,"0.00",,,"91","65",,"  170","  130",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-06-07","10.29",,,"0.19",,,"88","70",,"  360","   10",,"30.0","35.1",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-06-08","8.50",,,"0.02",,,"84","70",,"  210","  210",,"17.0","23.0",,,"    1",,,
"USW00093955","PARIS, TX US","2022-06-09","5.14",,,"0.00",,,"89","69",,"   80",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-10","7.16",,,"0.37",,,"92","69",,"  280","  280",,"18.1","25.1",,,"    1",,,
"USW00093955","PARIS, TX US","2022-06-11","8.28",,,"0.00",,,"99","72",,"  200","  200",,"14.1","17.0","    1","    1",,,,
"USW00093955","PARIS, TX US","2022-06-12","10.74",,,"0.00",,,"97","75",,"  170","  210",,"16.1","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-06-13","11.63",,,"0.00",,,"96","77",,"  210","  200",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-06-14","12.97",,,"0.00",,,"94","75",,"  180","  150",,"19.9","31.1",,,,,,
